,AirT,PP2,PP7,WFPS25cm,NH4,NO3,DAF_TD,Year,DAF_SD,Month
1951,10.707914362276899,0.0,1.1054258863471889,0.35690350003129345,6.555031397357028,12.907085292447606,347.9875214054816,2005,304.3725470920595,4
774,18.5,6.1,38.870000000000005,0.7099822691534526,25.566666,32.227783,42.0,2014,3.0,6
2186,9.856636098269032,0.012429175142023907,0.1984524964343155,0.376264907396181,5.827309959238266,26.146306036679327,340.4780398890489,2003,288.4780398890489,3
2770,17.012437037295555,4.7983005289424,27.582278223686046,0.3980217994664275,6.574598638749359,3.3259222853228856,240.14334773827719,2004,49.143347738277185,6
3122,22.23732822029025,0.0,0.0,0.32890279446729603,4.089542691719219,5.8139280486499905,342.15196579151603,2004,151.15196579151603,9
1771,24.786245384602868,0.0,4.70372339476613,0.157163075303369,13.719507431895378,28.3043143769718,355.1319055735209,2012,316.33190557352094,6
417,-0.1,2.03,11.929999999999998,0.7012301704642478,9.018125,26.944092,278.0,2013,244.0,2
2129,18.720656610966522,0.5134916056904656,3.394441291461392,0.31470654170347634,4.480638687760781,15.072924030340522,394.7037783752529,2003,342.7037783752529,5
847,10.4,0.25,30.98,0.591762050091319,3.607943,12.860254,130.0,2014,91.0,9
2106,7.3434935478237655,4.9987086848113815,4.9987086848113815,0.34587893906841705,5.206944622353,6.448316483217731,487.67089028054943,2010,449.76295126615383,10
3034,6.108214565674484,1.179922302450782,3.016455828354426,0.36581521739130435,9.330642310538273,8.77249262599915,211.17227150781255,2008,195.14706003697918,11
1091,19.0,21.0,98.0,0.7231231393112033,2.625551,12.831044,104.0,2016,65.0,8
2347,16.78073006389435,2.893631326696294,4.416595182852239,0.2782524986981688,9.365285459714489,9.571107003029137,414.67885779418765,2008,376.95934731096435,6
2599,17.064456710409456,0.0,39.752580050465355,0.3986688131598197,10.307960508466007,16.304756403307007,40.87551676318763,2012,33.2034959788086,5
1737,16.595499290150393,0.0,4.840356298146422,0.29396587041783834,8.646765731681455,9.077760001090798,406.5809613949156,2007,368.37739165646235,6
2605,-4.137558374341873,6.501757103824333,12.826032275876731,0.5403944780700259,5.978422798486754,9.343711203464085,593.065553653284,2012,554.1525062421346,2
1498,5.7738879643930465,3.089157397774331,8.579136086502132,0.3957524893832289,4.651454215909293,4.074773190357078,342.0,2011,302.85948256239385,4
1983,15.51888010310293,0.05018603475479247,0.8970753712419153,0.24746273810673394,3.2535240948456328,4.771162409332016,491.7593939469475,2009,454.7593939469475,9
2261,22.446041865791898,18.590855750856914,21.94070058131209,0.2924480789955332,3.8852952529346814,6.276557340774695,473.0626976541261,2003,421.4643986595006,8
913,-4.4,0.0,2.0,0.5403147393027146,10.715319,23.172487,268.0,2016,221.0,1
2288,20.65128071716046,1.9437200188827948,4.830993913673896,0.18798390347463556,12.290817647200237,6.7237213528804585,431.1169955177471,2009,394.1169955177471,7
2689,21.988051301189778,0.795212414671628,35.23619814462862,0.32470293043888165,5.428468043561705,6.5471998144073105,60.771982103319964,2008,40.78837583028077,5
1249,15.6,0.0,7.0,0.7567129264936101,14.541113,30.163251,4.0,2017,330.0,5
3475,17.14489925505654,5.144448790768374,37.00817626218452,0.4056775243563799,6.278309816042825,2.9898470406068034,235.611187773398,2004,44.611187773398015,5
743,14.4,0.0,33.53,0.6856090785685592,17.920326,31.752192,9.0,2014,341.0,5
577,20.8,0.0,0.0,0.5001443449573011,3.371181,13.711105,126.0,2013,89.0,9
206,22.4,0.76,0.76,0.5875887515109434,29.211521,52.98137,40.0,2012,6.0,6
2155,18.10366231472474,1.2942550035923335,13.298043522580553,0.3306601337649412,5.472723943565789,15.459594447093611,433.1740769184806,2005,384.69630767392226,7
710,8.0,0.0,19.560000000000002,0.6580892054265383,10.277449,21.947098,338.0,2014,301.0,4
2293,9.314800663664812,1.524,3.2765789286422278,0.41044494366714057,5.82836420516436,6.703285042523945,543.1597455951555,2005,502.19961286219313,10
3303,18.62004363559869,0.0,0.707490979769144,0.3059629270016723,14.482575324947916,16.28691315003237,38.90084260004794,2007,14.48705988002237,4
2022,23.768000000000004,0.0,5.289918578233034,0.11342309699014123,12.600037672435612,27.766479293404153,363.3127367419871,2012,324.51273674198717,7
3091,16.376790036978925,0.0,42.634464328198156,0.41227392344357444,10.276207529388042,14.41726990108441,46.57011023572602,2012,38.64718288425326,5
1102,26.1,0.0,1.0,0.5870906522247699,4.53167,13.563911,120.0,2016,81.0,9
567,24.5,3.3,4.06,0.5460528068537495,2.065633,13.053318,116.0,2013,79.0,8
2093,27.85292144788145,4.286289699421257,13.981468781445528,0.25262427461390585,5.422170185032036,13.280525000014977,446.0,2005,403.6429464553909,7
1494,26.617893834236874,10.80566913872205,19.273553316043667,0.2889874737012905,4.805335221306621,10.010998508209603,457.1699282505262,2004,412.3828161431578,8
124,20.75,2.03,8.629999999999999,0.7398458064516131,9.2565,59.345000000000006,106.0,2010,106.0,9
1493,20.27446609142868,0.0,11.452596418230625,0.2360813409588329,7.3904327730157835,10.427190554755278,404.43539689654193,2012,365.635396896542,8
1588,2.96189625126505,0.33826743145227034,9.41741612978424,0.43823693800413754,5.357080560320507,24.180098738825777,325.33647691769863,2004,274.6823845884933,3
2079,21.456276643495052,0.0,10.198759923684698,0.39465146362928016,5.3142312554414675,17.899315460747378,405.4418638824013,2006,365.6075628383018,6
185,12.6,2.03,6.1,0.6811269737998753,10.950754,29.524831,1.0,2012,331.0,5
2026,10.635538641447523,4.619935882136696,45.37023223385523,0.5310472755784443,4.483671885407861,12.452659371868297,362.62712621624024,2004,314.1676116516623,4
1725,9.851292506896652,1.7339966143101895,10.859814142803767,0.37481850555581936,5.8448921419628945,5.904439555024989,354.107520814176,2009,314.107520814176,4
467,4.2,7.62,10.92,0.6494439408006836,15.408277,36.867523,6.0,2013,335.0,5
2515,13.701068120560187,2.0123110328484874,4.0393004808673165,0.33021709813157896,14.234675393429523,6.626155390675939,170.75270978664307,2010,161.75270978664307,10
3440,9.640071874033726,0.17280473097496668,4.7809308903074115,0.3741110966862982,4.7300990728519725,3.6897432445294065,395.4753297887814,2004,204.47532978878135,10
1142,12.3,1.0,13.0,0.7420817163365959,10.506432,18.328392,164.0,2016,125.0,10
628,8.5,0.0,6.35,0.7094377370667634,8.065922,18.405511,194.0,2013,157.0,11
1988,9.553474506029506,1.4204388343744563,8.151914600034798,0.42293796779319964,5.3275985739756155,6.844041957335564,514.6610197588197,2004,467.5536732529399,9
601,13.8,2.29,21.08,0.5588756692016259,5.905728,16.912787,156.0,2013,119.0,10
3085,14.650266005068971,0.0,9.931381281416515,0.3827097486244909,14.694165088968255,20.38238156238598,17.77099427743841,2008,1.0,4
949,9.1,3.0,8.0,0.7487674464550236,10.258514,23.973051,314.0,2016,267.0,3
337,-2.466666666666667,17.526666666666667,20.701666666666664,0.6404182428382668,10.360017333333333,9.7381705,192.33333333333334,2012,158.33333333333334,11
976,-0.1,17.0,24.0,0.740042490582969,10.691078,24.236975,343.0,2016,296.0,4
2955,17.34037116914409,2.680613861611973,46.858092626092045,0.4291323040416774,6.640179003525243,13.380568737514489,60.74889101700086,2013,53.34889101700085,7
226,23.1,6.1,6.1,0.3553476857654128,19.076381,112.465701,63.0,2012,29.0,7
1477,17.8309953935036,0.42410317640423845,3.088732863302495,0.31299002476428434,4.5519362017174565,15.191444992146018,393.0145482155132,2003,341.0145482155132,5
3425,6.656501415673072,0.6255369220696164,5.683823761441435,0.393070046637423,6.1345920013433926,10.810185124291566,210.4391368087429,2010,195.1583566881808,11
2915,16.550603565327005,28.868280518781017,34.007893974605736,0.3726838276833544,6.9477243524941965,13.334093218005616,191.96982173364967,2007,166.96982173364967,9
3367,6.809595864073911,0.0,15.201687273703367,0.4004809989684748,8.256950935936551,8.768353086547162,135.69031632699796,2010,350.4987169757776,8
187,17.491999999999997,0.0,1.27,0.395357133887011,12.69881451428571,13.13717985714286,304.4,2012,338.4,5
545,21.844,2.032,4.776,0.4559824966301701,10.431713,90.33195079999999,100.0,2013,42.2,8
783,24.8,30.74,71.38,0.67266685161872,36.715372,40.70332,51.0,2014,12.0,6
533,17.6,0.51,49.8,0.5308532762786808,6.5872,22.250362,80.0,2013,43.0,7
1294,16.704919972221937,1.5461560031932966,60.32706598670745,0.37270317246980417,2.8511928216730267,4.867635801372358,473.51897335115956,2009,436.51897335115956,8
2970,12.505259293833038,0.36629357510250116,10.134122244502533,0.38198793337074066,4.7154949618120385,4.243787060061795,382.3788193026379,2004,191.37881930263794,9
2584,20.28996220950927,12.908614911768414,30.655251652448072,0.3394912169010566,4.3491367537989,14.778267486536345,167.81107688230603,2007,142.81107688230603,8
1554,18.780966415596524,1.2576149166767423,2.9271124479856057,0.22868469952791298,11.750702942650449,5.959648720773341,421.7868291121519,2009,384.7868291121519,6
2534,18.25629657398057,2.9192751720263157,12.757818894453582,0.39427151379306896,7.515921137533126,6.730945734685638,254.3371334855512,2004,63.337133485551206,6
1349,17.3352790132221,4.682103132074571,5.431239633206502,0.25126638402173657,3.363379287361344,5.102044683021952,486.82174523646887,2007,446.13504985688263,8
3316,20.387728736865864,0.0,1.740926827878977,0.2987490942028986,5.382922911071967,6.985551409575271,307.78060461697135,2004,116.78060461697132,7
1555,20.109539636857384,12.875849625136933,14.93598556515884,0.2748679364202314,3.630074355507061,5.646246012602845,479.5097404920038,2004,432.3712762202424,8
1415,19.053201499407997,0.0,5.631647920089671,0.3353237831904232,7.777209514523072,12.155644403705208,408.8264767613972,2007,370.26140554692114,6
197,19.3,0.0,18.03,0.6489679384090453,11.133487,38.862119,31.0,2012,361.0,6
1089,22.4,1.0,134.0,0.7105505475818763,2.777434,13.078334,102.0,2016,63.0,8
612,3.62,0.0,2.1799999999999997,0.4436739247783145,3.6898646,4.509568,183.0,2013,125.2,10
1669,19.059712635216187,0.0,1.7389274770884917,0.11380917874396136,10.189275785420001,8.217056007617504,443.43015643780024,2008,404.27937424879894,7
3437,23.432460380042176,0.0,0.0,0.09437721885308153,6.429927721082297,4.14838978922203,73.56160659435172,2007,48.561606594351716,5
706,2.1,19.560000000000002,23.369999999999997,0.6879248560128426,10.379014,21.710078,334.0,2014,297.0,4
265,16.0,12.7,16.77,0.5399266220413036,2.728983,24.668371,102.0,2012,68.0,8
1832,16.522964077855313,36.48795750969879,92.74734848044984,0.4053080662716079,4.742561035920873,4.342189230071082,476.2537486959873,2006,437.01499478394936,8
2585,16.771262880667667,23.33025708305266,23.73252519024229,0.33638094138750985,5.6716614725498715,13.95924872497553,180.93685596661663,2007,155.93685596661663,9
1738,12.096638867564316,0.0,0.0,0.3393048362484433,5.137115813118909,24.81356779152183,348.9135077068098,2003,296.9135077068098,4
30,17.59,6.096,63.868300000000005,0.4267844202898551,5.4149625,2.064808333333333,223.0,2004,32.0,5
2256,14.138507286511144,0.7217250041603809,1.4289997487934896,0.3325644385655799,6.615005600162803,8.975643363820442,386.1365748097014,2006,342.6608858824618,5
1062,24.1,0.0,33.0,0.4807145883836927,15.670996,45.718617,72.0,2016,33.0,7
1726,18.60542198779202,0.7910495431822014,3.1858018272711943,0.326029665712308,5.254052303966472,12.187625018034176,394.54252687902044,2004,346.2287365604898,6
3117,12.818907482050745,13.392936218403177,19.028703543666214,0.36217045216239757,4.094926998399254,13.336813060507513,166.01135952325978,2007,142.01099757012042,9
1350,18.802910100414934,0.0,2.3718631056982256,0.13284030770986577,10.75719527879306,7.438469168256519,442.9087756889398,2008,405.224593355988,7
824,20.231999999999996,7.62,8.64,0.24444471725844993,9.725882514285715,10.203292564285714,93.0,2014,62.0,8
2866,13.887676052092562,15.837161342284405,16.252713925581183,0.3439380613114635,5.951523504412409,13.60614459684306,195.7059244080673,2007,170.7059244080673,9
2246,17.946488804541033,0.8601731461040116,4.938260220079146,0.26216757246376815,8.121999668176509,11.457332367203108,422.25808065256683,2006,377.9490696110667,6
3056,19.37604782149443,0.0,3.630111757447015,0.30360121685335995,12.194384526852698,13.924299547834593,39.387495204030316,2007,17.65418744920198,5
898,2.2,0.0,0.0,0.5936929352067806,10.55885,23.048094,252.0,2016,205.0,1
450,1.0,1.02,15.49,0.6694402964156021,9.638702,27.468758,311.0,2013,277.0,3
2748,12.965945653466065,5.222384549526851,12.76306616797548,0.4027817283878523,13.412892868019888,7.6253375957732406,163.7088650465038,2012,155.9529886245758,9
345,5.1,0.25,0.25,0.6737182028286992,9.265383,24.000824,197.0,2012,163.0,11
2217,8.495925486452933,1.7713384287571234,3.9566553146818637,0.41007686433866275,5.73813551921852,7.466318631818915,546.0386915643344,2005,504.4806542178328,11
1323,18.788524606759758,0.0,9.389993568756246,0.36912763556328115,8.25347174935388,7.513345462319869,400.791862335467,2010,362.773753618438,7
2257,20.979271121357336,2.2848353737396283,5.377291715895906,0.20179848991277557,12.448252980216674,6.80041793522248,429.0295290237871,2008,391.8818839048514,7
1866,15.658707562748049,0.0,0.7752111545319569,0.4861468014161922,4.032157258674468,5.72052682559969,357.7734138145638,2008,320.0312184194184,4
3212,22.058576882016688,0.0,25.375816837401256,0.3037363856853165,7.786795130810511,13.062043942381159,39.364656735402384,2008,21.152215406648697,4
1719,19.018852265516884,11.854499077335277,18.282052048843333,0.330510188661468,4.7765434378756515,23.73689779479808,419.73829143473097,2006,379.73829143473097,6
2521,20.620839974833626,5.553471178230726,37.198971410035064,0.34918822970827457,4.0066944849316695,6.559310584186647,310.8186624266536,2004,119.81866242665359,7
213,19.1,0.0,2.54,0.47158853309296705,39.766135,80.926255,48.0,2012,14.0,6
110,12.63,0.25,15.49,0.6706380645161293,12.789362200000003,34.4490062,327.0,2010,327.0,5
1315,17.980067122751784,8.610696440929932e-05,1.5243013743754326,0.3414296031110116,7.987962226961249,7.670274396661309,363.00108481215005,2006,323.00108481215005,5
412,-8.1,2.79,178.29,0.7062718525456906,8.954466,26.867207,273.0,2013,239.0,2
2054,9.028596948707794,1.5219899782050557,15.358981858443366,0.47007751930207303,5.202012783720134,5.365802930878605,529.4223310891814,2007,490.92984743538966,10
897,1.7,0.0,0.0,0.5668422434791248,10.503416,23.031261,251.0,2016,204.0,1
641,-4.5,0.0,2.29,0.6908474384887253,8.639714,19.038072,214.0,2013,177.0,12
2500,19.845478426438817,0.0,10.963253313081955,0.34690715444641573,4.305040877598326,5.523120637281115,325.76698980099235,2004,134.76698980099232,8
3471,22.358582254525594,0.3526084622815233,0.731162298527879,0.04119800889671883,6.40230142606216,8.076529452964904,100.98073886808154,2007,75.98073886808154,7
3524,7.665441615465641,0.7731086610622823,2.0431086610622824,0.43960680652359474,5.531729361516529,9.138025202841366,207.01009811734235,2005,400.39439642839744,7
514,23.5,0.0,13.2,0.5967939023761302,23.507355,44.425864,61.0,2013,24.0,7
100,15.62,0.0,68.58,0.37800905797101453,2.613025,4.676775,477.0,2009,440.0,9
26,13.66,8.89,23.3553,0.41459057971014496,4.710763489208639,5.429878147482018,169.0,2004,633.0,3
2042,18.487249644348523,8.084434996099125,9.377944595474984,0.26106657906485076,3.474120464074421,5.32801622432425,483.7855435730349,2006,440.4198467257128,8
2187,18.562927155030177,0.0,1.297842324122041,0.38006728298325837,13.104365663031075,14.457863699304626,308.9661411560147,2012,334.85845637167637,5
363,1.0,6.35,17.78,0.7243509758333753,8.894826,25.143994,215.0,2012,181.0,12
2037,8.09201281543258,0.14247461309739703,0.9653698745144657,0.34492392936831606,5.82846669053878,5.7610003792064,345.8709139284937,2009,305.8709139284937,4
2258,25.182963626142165,3.7190111184055485,14.111549322875351,0.2755187882659619,5.378227281401409,15.142508106957441,439.66440318818553,2004,394.2338916352017,7
1073,21.1,0.0,55.0,0.532125437125968,4.719591,21.273091,83.0,2016,44.0,7
1255,8.9,5.0,3.0,0.7531092143406279,18.299789,36.96486,10.0,2017,336.0,5
3318,12.716036739534015,8.060743534841476,21.243716275336887,0.40945767558027846,5.409540014012363,5.452265345222255,172.0518321687306,2004,586.2753971408141,3
3348,11.79443747102581,3.2543047983081843,6.852214988200176,0.37976672044062887,12.810192503207999,7.777615596686525,167.39301794713495,2012,159.4906946009729,10
2527,20.333855557850246,19.691050380837865,70.73638944960521,0.4076420112997529,2.597298681316334,4.357420808701151,57.511102609158414,2010,48.511102609158414,6
817,17.5,1.27,2.54,0.35691306830172265,2.579702,14.719329,94.0,2014,55.0,8
2355,9.36628577861633,1.524,1.6419265289314773,0.4313716531320367,4.934905583359492,8.288292443428663,523.4237848637396,2003,472.16662914047333,10
1970,21.328059038332274,0.645836811446022,3.286081223373097,0.24636206727316226,8.942089857941333,11.806112595619306,382.6368563742515,2008,343.2266168673734,6
176,5.92,0.25,0.5,0.3414275362318841,5.0488169642857175,4.669517857142854,342.0,2012,302.0,4
815,21.4,0.51,1.27,0.36443248046606846,2.46757,14.804479,92.0,2014,53.0,8
1214,1.9,0.0,3.0,0.7577333571905673,10.552524,23.005572,304.0,2017,265.0,3
3331,24.0910085994542,0.0,41.41788500920249,0.35403642323191553,3.074228088359805,15.164255971212814,148.34102041163362,2007,124.68825975797772,8
1152,10.1,11.0,21.0,0.7987523628889576,10.788081,19.09074,174.0,2016,135.0,10
333,6.5,0.0,0.0,0.6518660803709015,9.45084,23.005519,185.0,2012,151.0,11
